"구","동","계약년월","p1","p2"
"마포구","상수동","202506",177858.823529412,6954.99387478628
"마포구","상암동","202401",91333.3333333333,4492.16422702593
"마포구","상암동","202402",92412.5,4372.09712498497
"마포구","상암동","202403",99595.4545454545,4646.76313991307
"마포구","상암동","202404",103883.333333333,4553.97131189384
"마포구","상암동","202405",103339.130434783,4591.85311218072
"마포구","상암동","202406",108642.857142857,4673.41071195612
"마포구","상암동","202407",104033.333333333,4652.01064136185
"마포구","상암동","202408",110589.473684211,4370.20954484297
"마포구","상암동","202409",119590.909090909,4430.80142022708
"마포구","상암동","202410",111841.666666667,4715.68819804102
"마포구","상암동","202411",103785.714285714,4798.15138258204
"마포구","상암동","202412",101733.333333333,4407.41685670484
"마포구","상암동","202501",112250,4624.81261527972
"마포구","상암동","202502",111153.846153846,4787.80606575598
"마포구","상암동","202503",104634.482758621,4907.78195461947
"마포구","상암동","202504",105870.588235294,4721.66150816517
"마포구","상암동","202505",110392,4716.58584837224
"마포구","상암동","202506",108426.19047619,4720.54089510657
"마포구","상암동","202507",80000,3108.07628914528
"마포구","서교동","202401",76750,4228.43913155166
"마포구","서교동","202402",52525,3848.23261639751
"마포구","서교동","202403",134850,4229.16662077782
"마포구","서교동","202404",97666.6666666667,4694.45072965985
"마포구","서교동","202405",202425,5108.39327768374
"마포구","서교동","202406",117125,3950.75661536624
"마포구","서교동","202407",169166.666666667,4589.20468154022
"마포구","서교동","202408",108072.727272727,3861.01476483081
"마포구","서교동","202409",159785.714285714,4545.3728620159
"마포구","서교동","202410",142000,4255.93935948898
"마포구","서교동","202411",93725,4617.23597960683
"마포구","서교동","202412",44000,3111.97959564678
"마포구","서교동","202501",81000,4174.08693698101
"마포구","서교동","202502",148885.714285714,4453.28918305851
"마포구","서교동","202503",120389.285714286,4205.04192831908
"마포구","서교동","202504",74933.3333333333,3501.64752901953
"마포구","서교동","202505",74200,3379.68937237589
"마포구","서교동","202506",165640,4991.9306826816
"마포구","성산동","202401",89642.8571428571,4727.94227164341
"마포구","성산동","202402",88312.5,4595.72508547222
"마포구","성산동","202403",94823.0769230769,5398.69135109651
"마포구","성산동","202404",84872.7272727273,4631.7278879904
"마포구","성산동","202405",86523.0769230769,4351.30993281132
"마포구","성산동","202406",87184.2105263158,5356.64532499207
"마포구","성산동","202407",89274.0740740741,5002.0386209231
"마포구","성산동","202408",99486.3636363636,5657.54437181851
"마포구","성산동","202409",94460,4670.26470026354
"마포구","성산동","202410",82750,3972.5831176184
"마포구","성산동","202411",93642.8571428571,4855.32931951103
"마포구","성산동","202412",93800,5343.32916936226
"마포구","성산동","202501",94670,5622.46406957041
"마포구","성산동","202502",97287.5,5751.68379292886
"마포구","성산동","202503",97477.7777777778,5647.82376037317
"마포구","성산동","202504",100057.575757576,6038.58972801495
"마포구","성산동","202505",96569.696969697,5695.39519243719
"마포구","성산동","202506",107163.461538462,6226.78759827847
"마포구","성산동","202507",76500,3615.522330056
"마포구","신공덕동","202401",128938.461538462,5262.24201757893
"마포구","신공덕동","202402",106360,5306.15118303401
"마포구","신공덕동","202403",97628.5714285714,5374.35917165133
"마포구","신공덕동","202404",113791.666666667,5091.50708744422
"마포구","신공덕동","202405",115570.588235294,5277.89873686366
"마포구","신공덕동","202406",115202.941176471,5473.64246567407
"마포구","신공덕동","202407",133870.37037037,5479.2855527806
"마포구","신공덕동","202408",125752.380952381,5081.09857116648
"마포구","신공덕동","202409",135016.666666667,6026.74457071604
"마포구","신공덕동","202410",144633.333333333,6018.91728311485
"마포구","신공덕동","202411",137083.333333333,6325.63066858963
"마포구","신공덕동","202412",132437.5,5416.24163029884
"마포구","신공덕동","202501",120700,6090.81697607398
"마포구","신공덕동","202502",120560,5603.60138639764
"마포구","신공덕동","202503",135662.068965517,5876.75488912189
"마포구","신공덕동","202504",147392.857142857,5890.57861615011
"마포구","신공덕동","202505",157616,5737.042142336
"마포구","신공덕동","202506",161629.508196721,6202.97195237149
"마포구","신수동","202401",139716.666666667,6195.75712644704
"마포구","신수동","202402",127300,4948.36622471091
"마포구","신수동","202403",153642.857142857,6618.12717803357
"마포구","신수동","202404",143127.5,6632.91322255225
"마포구","신수동","202405",137818.75,5936.80425975663
"마포구","신수동","202406",125835,6045.80099979598
"마포구","신수동","202407",145243.47826087,5617.67795302406
"마포구","신수동","202408",129882.352941176,5344.4438676351
"마포구","신수동","202409",112333.333333333,5597.09302326183
"마포구","신수동","202410",124070,5159.78302094197
"마포구","신수동","202411",149769.230769231,7939.65130362029
"마포구","신수동","202412",126153.333333333,5317.65581904321
"마포구","신수동","202501",145000,6433.01413276583
"마포구","신수동","202502",136075,6041.61549980725
"마포구","신수동","202503",154716.216216216,6946.93682756161
"마포구","신수동","202504",137750,6072.43182518174
"마포구","신수동","202505",156266.129032258,6815.24300121877
"마포구","신수동","202506",152219.230769231,6944.22829493641
"마포구","신수동","202507",146500,5694.34628975265
"마포구","신정동","202401",70000,3851.28376125375
"마포구","신정동","202403",90000,4951.65055018339
"마포구","신정동","202404",97500,5364.28809603201
"마포구","신정동","202405",90750,4992.91430476826
"마포구","신정동","202406",110500,5116.7508937407
"마포구","신정동","202407",119000,4652.43910316276
"마포구","신정동","202408",123000,5373.87451602001
"마포구","신정동","202409",131500,5107.0966223373
"마포구","신정동","202410",108000,5941.98066022007
"마포구","신정동","202411",123750,4822.82898703585
"마포구","신정동","202412",103000,5003.46374922432
"마포구","신정동","202502",112840,5788.01274990558
"마포구","신정동","202503",117888.888888889,5798.7271065699
"마포구","신정동","202504",146500,4965.78277030247
"마포구","신정동","202505",116466.666666667,6407.80260086696
"마포구","신정동","202506",129714.285714286,5934.82633971799
"마포구","아현동","202401",154576.923076923,6310.8486973748
"마포구","아현동","202402",158071.428571429,6804.64148606928
"마포구","아현동","202403",148306.25,6846.2550190436
"마포구","아현동","202404",151250,6964.45449739611
"마포구","아현동","202405",159503.448275862,6894.71058578975
"마포구","아현동","202406",165714.754098361,7024.84103776073
"마포구","아현동","202407",158253.448275862,6827.87341245077
"마포구","아현동","202408",175174,7136.08071828305
"마포구","아현동","202409",149409.090909091,6535.70158134575
"마포구","아현동","202410",163944.444444444,7875.92838033535
"마포구","아현동","202411",158897.5,7209.34284762269
"마포구","아현동","202412",145070.588235294,7416.40099251347
"마포구","아현동","202501",161421.052631579,8128.06613673077
"마포구","아현동","202502",178065.942028986,7943.12691300305
"마포구","아현동","202503",176029.473684211,8181.76920801804
"마포구","아현동","202504",177848.214285714,8283.14464167013
"마포구","아현동","202505",189208.43373494,8423.29155444291
"마포구","아현동","202506",206315.517241379,8739.37948048802
"마포구","연남동","202401",75000,4125.68761460243
"마포구","연남동","202402",113500,3780.63587523487
"마포구","연남동","202403",112000,4351.5117264764
"마포구","연남동","202404",58250,3339.72085094371
"마포구","연남동","202405",74500,3742.48945127641
"마포구","연남동","202406",81966.6666666667,3740.06296057713
"마포구","연남동","202407",104333.333333333,4097.27182342584
"마포구","연남동","202408",92875,4655.97423911341
"마포구","연남동","202409",61900,3947.652059657
"마포구","연남동","202410",86400,3959.44476497272
"마포구","연남동","202411",63250,3334.04193211762
"마포구","연남동","202501",128000,4134.7716282621
"마포구","연남동","202502",78000,4627.37303756844
"마포구","연남동","202503",100750,4186.14258995234
"마포구","연남동","202504",149000,4271.68081574168
"마포구","연남동","202505",72000,3975.90361445783
"마포구","연남동","202506",52250,2967.26410252644
"마포구","염리동","202401",121444.444444444,5950.54171699206
"마포구","염리동","202402",146277.777777778,6153.87478360728
"마포구","염리동","202403",146023.80952381,6646.2525696445
"마포구","염리동","202404",132800,6339.82951883968
"마포구","염리동","202405",147970.27027027,6890.99182952727
"마포구","염리동","202406",142450,6418.95953342566
"마포구","염리동","202407",148542.424242424,6418.26606621334
"마포구","염리동","202408",163813.043478261,6905.99093956588
"마포구","염리동","202409",143500,5541.88626974026
"마포구","염리동","202410",139925,6342.94443091971
"마포구","염리동","202411",162072.222222222,6211.16694240462
"마포구","염리동","202412",181678.571428571,8630.27348804618
"마포구","염리동","202501",194625,8937.28235866391
"마포구","염리동","202502",166916.666666667,7585.29368142263
"마포구","염리동","202503",175315.217391304,8125.95120873485
"마포구","염리동","202504",155657.692307692,7576.22442078882
"마포구","염리동","202505",181605.882352941,7973.81485772253
"마포구","염리동","202506",169458.333333333,7640.16156721975
"마포구","용강동","202401",143318.75,5925.68628508174
"마포구","용강동","202402",191500,7141.84756335931
"마포구","용강동","202403",148166.666666667,6779.51998462021
"마포구","용강동","202404",139936.363636364,6658.13199771383
"마포구","용강동","202405",167777.777777778,7516.62645319191
"마포구","용강동","202406",175846.153846154,7060.14231769831
"마포구","용강동","202407",188923.076923077,7471.75441042032
"마포구","용강동","202408",180728.571428571,7029.11103973285
