"구","동","단지명","ym","p1","p2"
"용산구","이촌동","한강(대우)","2025 년 04 월",216850,10067.5066486232
"용산구","이촌동","한강(대우)","2025 년 05 월",230000,8931.51329724641
"용산구","이촌동","한강(대우)","2025 년 06 월",210500,11579.3431143715
"용산구","이촌동","한강(대우)","2025 년 07 월",271000,10523.6526241469
"용산구","이촌동","한강맨숀","2024 년 01 월",427970,11714.5072992701
"용산구","이촌동","한강맨숀","2024 년 02 월",383806,12303.5432795314
"용산구","이촌동","한강맨숀","2024 년 03 월",404960,11717.4673609147
"용산구","이촌동","한강맨숀","2024 년 04 월",382940,12395.3114271702
"용산구","이촌동","한강맨숀","2024 년 05 월",424970,11632.3905109489
"용산구","이촌동","한강맨숀","2024 년 06 월",435564,11895.459794758
"용산구","이촌동","한강맨숀","2024 년 07 월",435705.714285714,12092.5037140299
"용산구","이촌동","한강맨숀","2024 년 08 월",468806,12869.4586729464
"용산구","이촌동","한강맨숀","2024 년 09 월",504600,12744.5163915448
"용산구","이촌동","한강맨숀","2024 년 10 월",465822.166666667,12929.1699024995
"용산구","이촌동","한강맨숀","2024 년 12 월",434940,12929.4338948891
"용산구","이촌동","한강맨숀","2025 년 02 월",441985,12610.2754722689
"용산구","이촌동","한강맨숀","2025 년 03 월",433731.142857143,13671.4421595356
"용산구","이촌동","한강맨숀","2025 년 04 월",495000,13549.2700729927
"용산구","이촌동","한강맨숀","2025 년 05 월",479980,15495.3433770299
"용산구","이촌동","한강맨숀","2025 년 06 월",395000,14890.3358464702
"용산구","이촌동","현대맨숀","2024 년 01 월",239598,5648.87761663213
"용산구","이촌동","현대맨숀","2024 년 03 월",165000,6536.61464585834
"용산구","이촌동","현대맨숀","2024 년 05 월",229000,5162.5905178303
"용산구","이촌동","현대맨숀","2024 년 06 월",234979.333333333,5596.7551409195
"용산구","이촌동","현대맨숀","2024 년 07 월",241969.333333333,7197.74057472084
"용산구","이촌동","현대맨숀","2024 년 10 월",194990,7724.69387755102
"용산구","이촌동","현대맨숀","2024 년 12 월",244996.5,7401.0700721059
"용산구","이촌동","현대맨숀","2025 년 01 월",264998,8092.21519840343
"용산구","이촌동","현대맨숀","2025 년 02 월",249059.428571429,6535.79423096416
"용산구","이촌동","현대맨숀","2025 년 03 월",260686.4,7122.46554789122
"용산구","이촌동","현대맨숀","2025 년 05 월",271960,8927.14872988467
"용산구","이촌동","현대맨숀","2025 년 06 월",314990,7101.15452930728
"용산구","이촌동","현대한강","2024 년 01 월",160000,7394.68789246398
"용산구","이촌동","현대한강","2024 년 02 월",166000,7231.06557902459
"용산구","이촌동","현대한강","2024 년 03 월",170850,7814.03813236408
"용산구","이촌동","현대한강","2024 년 04 월",185666.666666667,7218.4260131951
"용산구","이촌동","현대한강","2024 년 06 월",182333.333333333,7088.83129123468
"용산구","이촌동","현대한강","2024 년 07 월",164000,9088.16120906801
"용산구","이촌동","현대한강","2024 년 08 월",164000,9088.16120906801
"용산구","이촌동","현대한강","2024 년 09 월",205000,7970.0754005655
"용산구","이촌동","현대한강","2024 년 10 월",173000,9586.90176322418
"용산구","이촌동","현대한강","2024 년 11 월",169700,9404.03022670025
"용산구","이촌동","현대한강","2025 년 03 월",200250,7785.40292177191
"용산구","이태원동","남산대림","2024 년 02 월",165000,6424.77876106195
"용산구","이태원동","남산대림","2024 년 06 월",178333.333333333,6348.64740982375
"용산구","이태원동","남산대림","2024 년 08 월",136000,7489.98664886515
"용산구","이태원동","남산대림","2024 년 09 월",140000,7710.28037383178
"용산구","이태원동","남산대림","2024 년 10 월",204500,5946.99793867392
"용산구","이태원동","남산대림","2024 년 11 월",180000,7008.84955752212
"용산구","이태원동","남산대림","2025 년 02 월",160000,7420.07263371811
"용산구","이태원동","남산대림","2025 년 03 월",183100,7145.68747339598
"용산구","이태원동","남산대림","2025 년 05 월",162500,7557.75621182225
"용산구","이태원동","남산대림","2025 년 06 월",177800,7438.63250158893
"용산구","이태원동","남산대림","2025 년 07 월",190000,7398.23008849557
"용산구","이태원동","메이(124-12)","2024 년 04 월",290000,5808.44865258558
"용산구","이태원동","용산동아파트","2024 년 07 월",53500,3944.36997319035
"용산구","이태원동","용산동아파트","2024 년 09 월",56000,4128.68632707775
"용산구","이태원동","용산동아파트","2025 년 02 월",58500,4313.00268096515
"용산구","이태원동","주공1","2024 년 08 월",162000,6321.3905640298
"용산구","이태원동","주공1","2025 년 03 월",158000,6165.30684639943
"용산구","이태원동","주공1","2025 년 06 월",170000,6626.50602409638
"용산구","이태원동","창덕아파트","2025 년 03 월",89500,3493.61249112846
"용산구","이태원동","청화1","2024 년 01 월",197000,6126.08367885413
"용산구","이태원동","청화1","2024 년 02 월",301500,5705.64284895057
"용산구","이태원동","청화1","2024 년 03 월",251100,6271.12255156027
"용산구","이태원동","청화1","2024 년 04 월",276133.333333333,5973.69076413324
"용산구","이태원동","청화1","2024 년 05 월",223000,6982.48925943728
"용산구","이태원동","청화1","2024 년 06 월",272916.666666667,6456.2904779337
"용산구","이태원동","청화1","2024 년 07 월",332333.333333333,6246.49250425197
"용산구","이태원동","청화1","2024 년 08 월",296000,6843.9331414257
"용산구","이태원동","청화1","2024 년 09 월",325000,6755.70933470611
"용산구","이태원동","청화1","2024 년 10 월",275000,8551.63965322277
"용산구","이태원동","청화1","2024 년 11 월",288000,6696.4232661634
"용산구","이태원동","청화1","2025 년 01 월",335500,6349.0652597775
"용산구","이태원동","청화1","2025 년 02 월",180000,5673.89435476168
"용산구","이태원동","청화1","2025 년 03 월",307500,8262.23840342787
"용산구","이태원동","청화1","2025 년 04 월",370000,7001.94976488129
"용산구","이태원동","청화1","2025 년 05 월",313500,8450.27468103001
"용산구","주성동","PRIMAVERAVILL","2024 년 08 월",365000,7731.06546854942
"용산구","청암동","GS자이","2024 년 02 월",277500,4550.76280872633
"용산구","청암동","GS자이","2024 년 04 월",333000,4571.32160239611
"용산구","청암동","GS자이","2024 년 05 월",215000,4506.76491138919
"용산구","청암동","GS자이","2024 년 06 월",202500,4244.74369561075
"용산구","청암동","GS자이","2024 년 08 월",230000,4821.19037032332
"용산구","청암동","GS자이","2025 년 01 월",266437.5,3972.80349570967
"용산구","청암동","GS자이","2025 년 02 월",248000,4066.98802365453
"용산구","청파동1가","목화","2025 년 07 월",98000,3843.13725490196
"용산구","청파동3가","베르체","2024 년 07 월",95000,2801.10793423874
"용산구","청파동3가","베르체","2024 년 08 월",90000,2827.76349614396
"용산구","한강로1가","대우월드마크용산","2024 년 01 월",170000,4892.043670864
"용산구","한강로1가","대우월드마크용산","2024 년 07 월",167000,5702.31258730405
"용산구","한강로1가","대우월드마크용산","2024 년 10 월",232500,5559.02139372463
"용산구","한강로1가","대우월드마크용산","2025 년 03 월",210000,5072.56786578444
"용산구","한강로1가","대우월드마크용산","2025 년 05 월",165000,5634.02141859382
"용산구","한강로1가","삼각아파트","2024 년 06 월",105000,7939.96333638863
"용산구","한강로1가","센트럴파크","2024 년 04 월",75000,8896.47735442128
"용산구","한강로1가","센트럴파크","2024 년 07 월",75000,8896.47735442128
"용산구","한강로1가","센트럴파크","2025 년 04 월",68000,7981.16038905973
"용산구","한강로1가","용산파크자이","2024 년 01 월",155000,5122.68402603906
"용산구","한강로1가","용산파크자이","2024 년 02 월",172000,4222.58592471358
"용산구","한강로1가","용산파크자이","2024 년 03 월",200000,4959.05026673679
"용산구","한강로1가","용산파크자이","2024 년 04 월",162166.666666667,4201.83473830957
"용산구","한강로1가","용산파크자이","2024 년 05 월",189250,4874.21333040987
"용산구","한강로1가","용산파크자이","2024 년 06 월",183500,4918.37231968811
"용산구","한강로1가","용산파크자이","2024 년 07 월",187000,4792.49616357679
"용산구","한강로1가","용산파크자이","2024 년 08 월",240000,4887.68205381387
"용산구","한강로1가","용산파크자이","2024 년 09 월",220000,5400.98199672668
"용산구","한강로1가","용산파크자이","2024 년 10 월",242500,4938.5954085411
"용산구","한강로1가","용산파크자이","2024 년 11 월",205000,5494.63937621832
"용산구","한강로1가","용산파크자이","2025 년 06 월",202000,6676.01402103155
"용산구","한강로2가","래미안용산더센트럴","2024 년 03 월",400000,8174.38692098093
"용산구","한강로2가","래미안용산더센트럴","2024 년 04 월",400000,8174.38692098093
"용산구","한강로2가","래미안용산더센트럴","2024 년 06 월",405000,8585.67012339243
"용산구","한강로2가","래미안용산더센트럴","2024 년 07 월",330000,8050.56553559547
"용산구","한강로2가","래미안용산더센트럴","2024 년 11 월",460000,9400.54495912806
"용산구","한강로2가","벽산메가트리움","2024 년 04 월",140000,5451.97073400991
"용산구","한강로2가","벽산메가트리움","2024 년 05 월",165000,6408.14405084147
"용산구","한강로2가","벽산메가트리움","2024 년 08 월",163000,6337.92859667727
"용산구","한강로2가","벽산메가트리움","2025 년 01 월",154500,5000.23705337421
"용산구","한강로2가","벽산메가트리움","2025 년 03 월",165000,6415.69459172853
"용산구","한강로2가","벽산메가트리움","2025 년 05 월",210000,5514.00381922342
"용산구","한강로2가","아스테리움용산","2024 년 09 월",335000,9123.54543203763
"용산구","한강로2가","용산아이피아대주피오레","2024 년 08 월",110000,4290.78014184397
"용산구","한강로2가","용산파크e-편한세상","2024 년 05 월",167500,5617.05025028409
"용산구","한강로2가","용산파크e-편한세상","2024 년 06 월",161500,5457.0851922768
"용산구","한강로2가","용산파크e-편한세상","2024 년 12 월",152000,5924.1762135349
"용산구","한강로2가","용산파크e-편한세상","2025 년 03 월",150000,5846.2265265147
"용산구","한강로2가","용산파크e-편한세상","2025 년 05 월",155000,6041.10074406519
"용산구","한강로2가","용산푸르지오써밋(420)","2024 년 02 월",245000,7211.52559667904
"용산구","한강로2가","용산푸르지오써밋(420)","2024 년 04 월",270000,6476.33557158204
"용산구","한강로2가","용산푸르지오써밋(420)","2024 년 07 월",290000,6956.06413243997
"용산구","한강로2가","용산푸르지오써밋(420)","2024 년 08 월",320000,7675.65697372687
"용산구","한강로2가","용산푸르지오써밋(420)","2024 년 10 월",445000,8671.8002621913
"용산구","한강로2가","용산푸르지오써밋(420)","2024 년 12 월",278000,7750.47754059623
"용산구","한강로2가","용산푸르지오써밋(420)","2025 년 01 월",350000,7575.0570096823
"용산구","한강로2가","용산푸르지오써밋(420)","2025 년 02 월",635000,9971.571768363
"용산구","한강로2가","용산푸르지오써밋(420)","2025 년 03 월",412500,8052.11321759191
"용산구","한강로2가","한강로대우아이빌","2024 년 11 월",33700,3581.64251207729
"용산구","한강로2가","한강로대우아이빌","2025 년 03 월",37200,4157.12834405689
"용산구","한강로3가","센트럴파크","2024 년 01 월",258000,8718.3243076729
"용산구","한강로3가","센트럴파크","2024 년 02 월",310125,8923.4843194109
"용산구","한강로3가","센트럴파크","2024 년 03 월",263833.333333333,8753.15284284866
"용산구","한강로3가","센트럴파크","2024 년 04 월",336250,9667.46547966522
"용산구","한강로3가","센트럴파크","2024 년 05 월",294500,9427.95404671354
"용산구","한강로3가","센트럴파크","2024 년 06 월",357833.333333333,10296.2325560275
"용산구","한강로3가","센트럴파크","2024 년 07 월",440000,9953.31586294526
